CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20240418123943PD,9979305,4/18/2024 12:00:00 AM,P241090425,5,4/18/2024 12:00:00 AM,4/18/2024 12:00:00 AM,11:59:09,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[200]-[300] W MISSION ST ,San Jose,CA
20240713224452PD,10090444,7/13/2024 12:00:00 AM,P241950976,1,7/13/2024 12:00:00 AM,7/13/2024 12:00:00 AM,22:43:58,1033S,"ALARM, SILENT",CAN,Canceled,[1500]-[1600] WILLOWBRAE AV ,San Jose,CA
20240911134209PD,10166757,9/11/2024 12:00:00 AM,P242550359,4,9/11/2024 12:00:00 AM,9/11/2024 12:00:00 AM,12:04:17,22500,PARKING VIOLATION,R,Report taken,[3900]-[4000] EZIE ST ,San Jose,CA
20240625152423PD,10065767,6/25/2024 12:00:00 AM,P241770499,3,6/25/2024 12:00:00 AM,6/25/2024 12:00:00 AM,14:31:08,1181,"VEHICLE ACCIDENT, MINOR INJURIES",R,Report taken,S MARKET ST & BALBACH ST,San Jose,CA
20240512102832PD,10009085,5/12/2024 12:00:00 AM,P241330239,2,5/12/2024 12:00:00 AM,5/12/2024 12:00:00 AM,06:33:38,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[700]-[800] STORY RD ,San Jose,CA
20240902102355PD,10154824,9/2/2024 12:00:00 AM,P242460258,3,9/2/2024 12:00:00 AM,9/2/2024 12:00:00 AM,08:45:24,459R,BURGLARY  REPORT  (460),R,Report taken,[2200]-[2300] BUSINESS CL ,San Jose,CA
20240916171202PD,10173113,9/16/2024 12:00:00 AM,P242600472,3,9/16/2024 12:00:00 AM,9/16/2024 12:00:00 AM,13:57:19,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[0]-[100] PIERCE AV ,San Jose,CA
20240127000848PS,9875786,6/12/2024 12:00:00 AM,P240260970,4,1/26/2024 12:00:00 AM,1/26/2024 12:00:00 AM,23:26:11,415,DISTURBANCE,CAN,Canceled,[100]-[200] GRAHAM AV ,San Jose,CA
20240901122949PD,10153734,9/1/2024 12:00:00 AM,P242450441,2,9/1/2024 12:00:00 AM,9/1/2024 12:00:00 AM,12:29:12,415,DISTURBANCE,DUPNCAN,No Disposition,[700]-[800] STORY RD ,San Jose,CA
20240419171842PD,9980853,4/19/2024 12:00:00 AM,P241100585,3,4/19/2024 12:00:00 AM,4/19/2024 12:00:00 AM,16:40:40,314,INDECENT EXPOSURE,G,Gone on Arrival/unable to locate,E CAPITOL EX & TUERS RD,San Jose,CA
20240514151658PD,10012031,5/14/2024 12:00:00 AM,P241350574,2,5/14/2024 12:00:00 AM,5/14/2024 12:00:00 AM,14:53:07,1065MH,"MISSING PERSON, MENTAL HANDICAP",N,No report required; dispatch record only,[2300]-[2400] BLUEBELL AV ,San Jose,CA
20240308121512PS,9928176,3/8/2024 12:00:00 AM,P240680334,2,3/8/2024 12:00:00 AM,3/8/2024 12:00:00 AM,10:58:23,WELCK,WELFARE CHECK,N,No report required; dispatch record only,CUSTER DR & POTRERO DR,San Jose,CA
20240314204808PD,9936582,3/14/2024 12:00:00 AM,P240740890,6,3/14/2024 12:00:00 AM,3/14/2024 12:00:00 AM,20:42:13,1195,VEHICLE STOP,N,No report required; dispatch record only,BLOSSOM HILL RD & RIELLY CT,San Jose,CA
20240816194920PD,10133635,8/16/2024 12:00:00 AM,P242290730,3,8/16/2024 12:00:00 AM,8/16/2024 12:00:00 AM,19:27:34,415,DISTURBANCE,N,No report required; dispatch record only,[600]-[700] S 5TH ST ,San Jose,CA
20240808015202PD,10122992,8/8/2024 12:00:00 AM,P242210069,3,8/8/2024 12:00:00 AM,8/8/2024 12:00:00 AM,01:49:44,1154,SUSPICIOUS VEHICLE,CAN,Canceled,[6000]-[6100] MONTEVERDE DR ,San Jose,CA
20240505171819PD,10000614,5/5/2024 12:00:00 AM,P241260426,2,5/5/2024 12:00:00 AM,5/5/2024 12:00:00 AM,14:40:57,242,BATTERY,O,Supplemental report taken,[1300]-[1400] GAINSVILLE AV ,San Jose,CA
20240131184240PS,9881484,6/12/2024 12:00:00 AM,P240310644,3,1/31/2024 12:00:00 AM,1/31/2024 12:00:00 AM,17:20:50,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[1500]-[1600] SCOTT ST ,San Jose,CA
20240717074702PD,10094663,7/21/2024 12:00:00 AM,P241990165,2,7/17/2024 12:00:00 AM,7/17/2024 12:00:00 AM,07:43:25,415,DISTURBANCE,CAN,Canceled,[1100]-[1200] HERALD AV ,San Jose,CA
20240223181104PS,9910992,2/27/2024 12:00:00 AM,P240540632,3,2/23/2024 12:00:00 AM,2/23/2024 12:00:00 AM,17:48:28,1033A,"ALARM, AUDIBLE",CAN,Canceled,[600]-[700] LENFEST RD ,San Jose,CA
20240927103126PD,10186812,9/27/2024 12:00:00 AM,P242710216,3,9/27/2024 12:00:00 AM,9/27/2024 12:00:00 AM,08:50:08,1065,MISSING PERSON,N,No report required; dispatch record only,[3500]-[3600] SANDPEBBLE DR ,San Jose,CA
20240609115232PD,10045150,6/9/2024 12:00:00 AM,P241610357,3,6/9/2024 12:00:00 AM,6/9/2024 12:00:00 AM,10:52:50,WELCK,WELFARE CHECK,CAN,Canceled,[1400]-[1500] BERRYESSA RD ,San Jose,CA
20240429194419PD,9993402,4/29/2024 12:00:00 AM,P241200790,6,4/29/2024 12:00:00 AM,4/29/2024 12:00:00 AM,19:38:41,1195,VEHICLE STOP,N,No report required; dispatch record only,OAKLAND RD & COMMERCIAL ST,San Jose,CA
20241015144144PD,10210611,10/15/2024 12:00:00 AM,P242890518,6,10/15/2024 12:00:00 AM,10/15/2024 12:00:00 AM,14:25:10,1195,VEHICLE STOP,N,No report required; dispatch record only,MCKEE RD & CHECKERS DR,San Jose,CA
20240503082302PD,9997340,5/3/2024 12:00:00 AM,P241240016,3,5/3/2024 12:00:00 AM,5/3/2024 12:00:00 AM,00:38:16,415N,"DISTURBANCE, NEIGHBOR",CAN,Canceled,[3300]-[3400] SAN MARDO AV ,San Jose,CA
20240226183350PS,9915027,2/27/2024 12:00:00 AM,P240570780,6,2/26/2024 12:00:00 AM,2/26/2024 12:00:00 AM,18:32:26,1195,VEHICLE STOP,N,No report required; dispatch record only,Not a valid geographical location in CAD.,San Jose,CA
20240514001633PD,10011258,5/13/2024 12:00:00 AM,P241340990,3,5/13/2024 12:00:00 AM,5/13/2024 12:00:00 AM,23:40:05,911UNK,UNK TYPE 911 CALL,DUPNCAN,No Disposition,[3100]-[3200] LOMA VERDE DR ,San Jose,CA
20240910091308PD,10165310,9/10/2024 12:00:00 AM,P242540225,2,9/10/2024 12:00:00 AM,9/10/2024 12:00:00 AM,08:54:32,415UNK,"DISTURBANCE, UNKNOWN",G,Gone on Arrival/unable to locate,[400]-[500] S 9TH ST ,San Jose,CA
20240502111639PD,9996481,5/2/2024 12:00:00 AM,P241230312,5,5/2/2024 12:00:00 AM,5/2/2024 12:00:00 AM,10:24:08,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,[3700]-[3800] WILLIAMS RD ,San Jose,CA
20240217005408PS,9903146,6/12/2024 12:00:00 AM,P240480027,6,2/17/2024 12:00:00 AM,2/17/2024 12:00:00 AM,0:44:58,1195,VEHICLE STOP,N,No report required; dispatch record only,E SANTA CLARA ST & N 2ND ST,San Jose,CA
20240702151631PD,10074726,7/2/2024 12:00:00 AM,P241840480,4,7/2/2024 12:00:00 AM,7/2/2024 12:00:00 AM,13:13:41,CPB,COMMUNIT POLICING BIKE,R,Report taken,[700]-[800] WOOL CREEK DR ,San Jose,CA
20240416110440PD,9976478,4/16/2024 12:00:00 AM,P241070222,4,4/16/2024 12:00:00 AM,4/16/2024 12:00:00 AM,08:43:46,FNDPRP,FOUND PROPERTY,O,Supplemental report taken,[1600]-[1700] ANDOVER LN ,San Jose,CA
20240108071815PS,9853016,1/8/2024 12:00:00 AM,P240080121,3,1/8/2024 12:00:00 AM,1/8/2024 12:00:00 AM,04:49:23,415,DISTURBANCE,CAN,Canceled,[2400]-[2500] SAMARITAN DR ,San Jose,CA
20240228042053PS,9916688,2/28/2024 12:00:00 AM,P240590111,2,2/28/2024 12:00:00 AM,2/28/2024 12:00:00 AM,03:50:07,1033S,"ALARM, SILENT",N,No report required; dispatch record only,[500]-[600] S 1ST ST ,San Jose,CA
20240818141719PD,10135795,8/18/2024 12:00:00 AM,P242310441,2,8/18/2024 12:00:00 AM,8/18/2024 12:00:00 AM,11:50:43,459R,BURGLARY  REPORT  (460),R,Report taken,[1100]-[1200] E JULIAN ST ,San Jose,CA
20241031212714PD,10231178,10/31/2024 12:00:00 AM,P243050814,2,10/31/2024 12:00:00 AM,10/31/2024 12:00:00 AM,20:26:04,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[0]-[100] N 11TH ST ,San Jose,CA
20240821001025PD,10139067,8/20/2024 12:00:00 AM,P242331072,3,8/20/2024 12:00:00 AM,8/20/2024 12:00:00 AM,23:12:51,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2800]-[2900] STEVENS CREEK BL ,San Jose,CA
20240401125326PD,9958566,4/1/2024 12:00:00 AM,P240920312,3,4/1/2024 12:00:00 AM,4/1/2024 12:00:00 AM,11:31:06,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[13500]-[13600] EMILIE DR ,San Jose,CA
20240806173538PD,10121063,8/6/2024 12:00:00 AM,P242190620,6,8/6/2024 12:00:00 AM,8/6/2024 12:00:00 AM,17:02:13,1195,VEHICLE STOP,N,No report required; dispatch record only,N 10TH ST & VESTAL ST,San Jose,CA
20240528234230PD,10030309,5/28/2024 12:00:00 AM,P241490940,2,5/28/2024 12:00:00 AM,5/28/2024 12:00:00 AM,23:16:35,911UNK,UNK TYPE 911 CALL,G,Gone on Arrival/unable to locate,STORY RD & S KING RD,San Jose,CA
20240101035807PS,9844876,1/1/2024 12:00:00 AM,P240010225,2,1/1/2024 12:00:00 AM,1/1/2024 12:00:00 AM,03:34:03,415UNK,"DISTURBANCE, UNKNOWN",G,Gone on Arrival/unable to locate,S 3RD ST & S 4TH ST,San Jose,CA
20240119192320PS,9867082,1/19/2024 12:00:00 AM,P240190737,2,1/19/2024 12:00:00 AM,1/19/2024 12:00:00 AM,19:08:29,WELCK,WELFARE CHECK,CAN,Canceled,[500]-[600] RIVER VIEW DR ,San Jose,CA
20240301152750PS,9919549,3/1/2024 12:00:00 AM,P240610346,2,3/1/2024 12:00:00 AM,3/1/2024 12:00:00 AM,12:11:34,WELCKEMS,WELFARE CHECK (COMBINED EVENT),T,Turned over To (TOT),[700]-[800] LEIGH AV ,San Jose,CA
20240812224153PD,10128932,8/12/2024 12:00:00 AM,P242250917,3,8/12/2024 12:00:00 AM,8/12/2024 12:00:00 AM,21:46:34,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[600]-[700] DADIS WY ,San Jose,CA
20240918132545PD,10175546,9/18/2024 12:00:00 AM,P242620428,5,9/18/2024 12:00:00 AM,9/18/2024 12:00:00 AM,12:42:41,22500,PARKING VIOLATION,N,No report required; dispatch record only,[1400]-[1500] MEADOW GLEN WY ,San Jose,CA
20240710132946PD,10085680,7/10/2024 12:00:00 AM,P241920467,2,7/10/2024 12:00:00 AM,7/10/2024 12:00:00 AM,12:54:48,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[100]-[200] CLEAVES AV ,San Jose,CA
20240812175551PD,10128514,8/12/2024 12:00:00 AM,P242250579,3,8/12/2024 12:00:00 AM,8/12/2024 12:00:00 AM,16:04:38,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[2300]-[2400] LUCRETIA AV ,San Jose,CA
20240221043757PS,9907861,2/27/2024 12:00:00 AM,P240520082,2,2/21/2024 12:00:00 AM,2/21/2024 12:00:00 AM,03:36:02,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[6000]-[6100] MONTEVERDE DR ,San Jose,CA
20240113073812PS,9859042,1/13/2024 12:00:00 AM,P240130196,2,1/13/2024 12:00:00 AM,1/13/2024 12:00:00 AM,06:39:00,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[600]-[700] COLEMAN AV ,San Jose,CA
20240625225631PD,10066347,6/25/2024 12:00:00 AM,P241770971,4,6/25/2024 12:00:00 AM,6/25/2024 12:00:00 AM,22:56:31,1065,MISSING PERSON,ADV,No Disposition,[400]-[500] N 16TH ST ,San Jose,CA
20240201173024PS,9882686,6/12/2024 12:00:00 AM,P240320693,6,2/1/2024 12:00:00 AM,2/1/2024 12:00:00 AM,17:22:05,1195,VEHICLE STOP,N,No report required; dispatch record only,BARACK OBAMA BL & PARK AV,San Jose,CA
20240419175807PD,9980781,4/19/2024 12:00:00 AM,P241100535,3,4/19/2024 12:00:00 AM,4/19/2024 12:00:00 AM,15:44:13,10851,STOLEN VEHICLE,R,Report taken,[0]-[100] RANKIN AV ,San Jose,CA
20240306204734PS,9926254,3/6/2024 12:00:00 AM,P240660882,3,3/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,20:00:13,602PC,TRESPASSING,N,No report required; dispatch record only,[500]-[600] COLEMAN AV ,San Jose,CA
20240622164541PD,10061969,6/22/2024 12:00:00 AM,P241740586,3,6/22/2024 12:00:00 AM,6/22/2024 12:00:00 AM,16:24:00,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,[1500]-[1600] TOLBERT DR ,San Jose,CA
20240306071708PS,9925187,3/6/2024 12:00:00 AM,P240660040,2,3/6/2024 12:00:00 AM,3/6/2024 12:00:00 AM,01:29:02,23152,MISDEMEANOR DUI,A,Arrest Made,[2000]-[2100] AIRPORT BL ,San Jose,CA
20240420141752PD,9981757,4/20/2024 12:00:00 AM,P241110323,3,4/20/2024 12:00:00 AM,4/20/2024 12:00:00 AM,11:26:29,484,THEFT,N,No report required; dispatch record only,[1400]-[1500] MONTEREY RD ,San Jose,CA
20240613044714PD,10049907,6/13/2024 12:00:00 AM,P241650120,4,6/13/2024 12:00:00 AM,6/13/2024 12:00:00 AM,04:16:40,415J,"DISTURBANCE, JUVENILE",CAN,Canceled,[0]-[100] E ROSEMARY ST ,San Jose,CA
20240405221853PD,9964251,4/5/2024 12:00:00 AM,P240960841,6,4/5/2024 12:00:00 AM,4/5/2024 12:00:00 AM,22:15:21,1195,VEHICLE STOP,N,No report required; dispatch record only,BLOSSOM HILL RD & SNELL AV,San Jose,CA
20240720205011PD,10099236,7/21/2024 12:00:00 AM,P242020744,4,7/20/2024 12:00:00 AM,7/20/2024 12:00:00 AM,19:16:28,415M,"DISTURBANCE, MUSIC",CAN,Canceled,,San Jose,CA
20240506113019PD,10001621,5/6/2024 12:00:00 AM,P241270287,3,5/6/2024 12:00:00 AM,5/6/2024 12:00:00 AM,10:07:03,1154,SUSPICIOUS VEHICLE,N,No report required; dispatch record only,LEXINGTON AV & CHARLOTTE DR,San Jose,CA
20240606182044PD,10041795,6/6/2024 12:00:00 AM,P241580752,6,6/6/2024 12:00:00 AM,6/6/2024 12:00:00 AM,17:56:38,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,E ST JOHN ST & N 3RD ST,San Jose,CA
20240621170626PD,10060613,6/21/2024 12:00:00 AM,P241730553,3,6/21/2024 12:00:00 AM,6/21/2024 12:00:00 AM,15:32:20,415,DISTURBANCE,N,No report required; dispatch record only,[4700]-[4800] CAPAY DR ,San Jose,CA
20240518153053PD,10017108,5/18/2024 12:00:00 AM,P241390429,5,5/18/2024 12:00:00 AM,5/18/2024 12:00:00 AM,12:39:31,CPB,COMMUNIT POLICING BIKE,N,No report required; dispatch record only,,San Jose,CA
20240129132630PS,9878721,6/12/2024 12:00:00 AM,P240290445,3,1/29/2024 12:00:00 AM,1/29/2024 12:00:00 AM,13:14:26,SUSCIR,SUSPICIOUS CIRCUMSTANCES,GD,No Disposition,W ALMA AV & LICK AV,San Jose,CA
20240908082142PD,10162793,9/8/2024 12:00:00 AM,P242520293,2,9/8/2024 12:00:00 AM,9/8/2024 12:00:00 AM,08:02:08,415,DISTURBANCE,N,No report required; dispatch record only,[400]-[500] KEYES ST ,San Jose,CA
20240725171110PD,10105626,7/25/2024 12:00:00 AM,P242070663,2,7/25/2024 12:00:00 AM,7/25/2024 12:00:00 AM,16:48:52,415W,"DISTURBANCE, WEAPON",N,No report required; dispatch record only,COTTLE RD & PALMIA DR,San Jose,CA
20240529231059PD,10031504,5/29/2024 12:00:00 AM,P241500859,3,5/29/2024 12:00:00 AM,5/29/2024 12:00:00 AM,21:05:05,1066,SUSPICIOUS PERSON,CAN,Canceled,[200]-[300] N JACKSON AV ,San Jose,CA
20241018202352PD,10214422,10/18/2024 12:00:00 AM,P242920594,4,10/18/2024 12:00:00 AM,10/18/2024 12:00:00 AM,15:46:23,368,ELDER/DEPENDENT ADULT ABUSE,R,Report taken,[1100]-[1200] COLEMAN RD ,San Jose,CA
20240304025439PS,9922489,3/3/2024 12:00:00 AM,P240630772,2,3/3/2024 12:00:00 AM,3/3/2024 12:00:00 AM,22:14:04,23153,FELONY DUI,A,Arrest Made,[5500]-[5600] COTTLE RD ,San Jose,CA
20240324032215PD,9948592,3/24/2024 12:00:00 AM,P240840075,4,3/24/2024 12:00:00 AM,3/24/2024 12:00:00 AM,01:25:20,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2000]-[2100] ALMADEN RD ,San Jose,CA
20240619151001PD,10057861,6/19/2024 12:00:00 AM,P241710323,1,6/19/2024 12:00:00 AM,6/19/2024 12:00:00 AM,10:41:49,148,RESISTING ARREST,O,Supplemental report taken,[700]-[800] S BASCOM AV ,San Jose,CA
20241027011803PD,10225179,10/27/2024 12:00:00 AM,P243010054,4,10/27/2024 12:00:00 AM,10/27/2024 12:00:00 AM,00:37:11,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1700]-[1800] FLICKINGER AV ,San Jose,CA
20240423043132PD,9985347,4/23/2024 12:00:00 AM,P241140074,2,4/23/2024 12:00:00 AM,4/23/2024 12:00:00 AM,03:13:27,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[1100]-[1200] S 2ND ST ,San Jose,CA
20240617160545PD,10055604,6/17/2024 12:00:00 AM,P241690586,4,6/17/2024 12:00:00 AM,6/17/2024 12:00:00 AM,16:00:25,22500,PARKING VIOLATION,N,No report required; dispatch record only,[800]-[900] SYLVANDALE AV ,San Jose,CA
20240407185405PD,9966375,4/7/2024 12:00:00 AM,P240980640,3,4/7/2024 12:00:00 AM,4/7/2024 12:00:00 AM,17:58:58,WELCK,WELFARE CHECK,N,No report required; dispatch record only,STORY RD & S CAPITOL AV,San Jose,CA
20240324150411PD,9949089,3/24/2024 12:00:00 AM,P240840449,2,3/24/2024 12:00:00 AM,3/24/2024 12:00:00 AM,14:02:18,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,TERMINAL AV & E GISH RD,San Jose,CA
20241007201558PD,10200812,10/7/2024 12:00:00 AM,P242810890,2,10/7/2024 12:00:00 AM,10/7/2024 12:00:00 AM,19:17:49,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,DOYLE RD & TERESITA DR,San Jose,CA
20241004185827PD,10196607,10/4/2024 12:00:00 AM,P242780728,6,10/4/2024 12:00:00 AM,10/4/2024 12:00:00 AM,18:00:51,1195,VEHICLE STOP,N,No report required; dispatch record only,[400]-[500] EL CAJON DR ,San Jose,CA
20240121112133PS,9868884,1/21/2024 12:00:00 AM,P240210312,5,1/21/2024 12:00:00 AM,1/21/2024 12:00:00 AM,10:31:55,10851R,RECOVERED STOLEN VEHICLE,H,Courtesy Service/Citizen or agency assist,MARSHALL AV & WILLIS AV,San Jose,CA
20240607163704PD,10042860,6/7/2024 12:00:00 AM,P241590514,3,6/7/2024 12:00:00 AM,6/7/2024 12:00:00 AM,15:06:39,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",CAN,Canceled,BRANHAM LN & MERIDIAN AV,San Jose,CA
20240519182656PD,10018725,5/19/2024 12:00:00 AM,P241400649,2,5/19/2024 12:00:00 AM,5/19/2024 12:00:00 AM,18:23:25,WELCK,WELFARE CHECK,CAN,Canceled,E CAPITOL EX & ABORN RD,San Jose,CA
20240907085732PD,10161412,9/7/2024 12:00:00 AM,P242510259,5,9/7/2024 12:00:00 AM,9/7/2024 12:00:00 AM,08:08:11,22500,PARKING VIOLATION,O,Supplemental report taken,AVENIDA ARBOLES & DON MATEO CT,San Jose,CA
20240720151738PD,10098959,7/21/2024 12:00:00 AM,P242020537,4,7/20/2024 12:00:00 AM,7/20/2024 12:00:00 AM,15:12:55,22500,PARKING VIOLATION,CAN,Canceled,[4500]-[4600] MOORPARK AV ,San Jose,CA
20240918160748PD,10175758,9/18/2024 12:00:00 AM,P242620605,5,9/18/2024 12:00:00 AM,9/18/2024 12:00:00 AM,15:18:10,22500,PARKING VIOLATION,N,No report required; dispatch record only,SENTER RD & HERMES CT,San Jose,CA
20240524143500PD,10024597,5/24/2024 12:00:00 AM,P241450272,4,5/24/2024 12:00:00 AM,5/24/2024 12:00:00 AM,09:52:17,484BOL,PETTY THEFT (BROADCAST ONLY),N,No report required; dispatch record only,[1800]-[1900] MATRIX BL ,San Jose,CA
20240223234722PS,9911393,2/27/2024 12:00:00 AM,P240540970,2,2/23/2024 12:00:00 AM,2/23/2024 12:00:00 AM,23:30:49,415,DISTURBANCE,N,No report required; dispatch record only,[500]-[600] W JULIAN ST ,San Jose,CA
20241019224719PD,10216078,10/19/2024 12:00:00 AM,P242930864,6,10/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM,22:44:39,1195,VEHICLE STOP,N,No report required; dispatch record only,MONTEREY RD & COTTAGE GROVE AV,San Jose,CA
20240501125212PD,9995311,5/1/2024 12:00:00 AM,P241220372,5,5/1/2024 12:00:00 AM,5/1/2024 12:00:00 AM,11:43:36,22500,PARKING VIOLATION,R,Report taken,[600]-[700] CHEMEKETA DR ,San Jose,CA
20240923005203PD,10181292,9/22/2024 12:00:00 AM,P242660926,3,9/22/2024 12:00:00 AM,9/22/2024 12:00:00 AM,22:52:06,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[400]-[500] SHOREWOOD LN ,San Jose,CA
20240504211322PD,9999791,5/4/2024 12:00:00 AM,P241250839,6,5/4/2024 12:00:00 AM,5/4/2024 12:00:00 AM,20:33:45,1195,VEHICLE STOP,N,No report required; dispatch record only,E SANTA CLARA ST & N 12TH ST,San Jose,CA
20240220222006PS,9907662,6/12/2024 12:00:00 AM,P240510876,3,2/20/2024 12:00:00 AM,2/20/2024 12:00:00 AM,21:56:18,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[12700]-[12800] CAMROSE AV ,San Jose,CA
20240804133845PD,10118278,8/4/2024 12:00:00 AM,P242170391,2,8/4/2024 12:00:00 AM,8/4/2024 12:00:00 AM,12:34:26,415F,"DISTURBANCE, FAMILY",G,Gone on Arrival/unable to locate,[200]-[300] SHADOW RUN DR ,San Jose,CA
20240808161308PD,10123560,8/8/2024 12:00:00 AM,P242210497,2,8/8/2024 12:00:00 AM,8/8/2024 12:00:00 AM,15:06:29,415,DISTURBANCE,N,No report required; dispatch record only,[1000]-[1100] E SANTA CLARA ST ,San Jose,CA
20240627235441PD,10068963,6/27/2024 12:00:00 AM,P241790910,2,6/27/2024 12:00:00 AM,6/27/2024 12:00:00 AM,23:29:58,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[500]-[600] FLORENTINE DR ,San Jose,CA
20241030184940PD,10229805,10/30/2024 12:00:00 AM,P243040752,3,10/30/2024 12:00:00 AM,10/30/2024 12:00:00 AM,18:25:29,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[600]-[700] N 1ST ST ,San Jose,CA
20240113085112PS,9858939,1/13/2024 12:00:00 AM,P240130119,2,1/13/2024 12:00:00 AM,1/13/2024 12:00:00 AM,03:05:19,415,DISTURBANCE,CAN,Canceled,[1100]-[1200] OAKLAND RD ,San Jose,CA
20240106115944PS,9851057,1/6/2024 12:00:00 AM,P240060305,3,1/6/2024 12:00:00 AM,1/6/2024 12:00:00 AM,11:28:09,1033S,"ALARM, SILENT",CAN,Canceled,[0]-[100] N MARKET ST ,San Jose,CA
20240912201348PD,10168620,9/12/2024 12:00:00 AM,P242560816,2,9/12/2024 12:00:00 AM,9/12/2024 12:00:00 AM,19:18:21,415,DISTURBANCE,N,No report required; dispatch record only,[600]-[700] LEIGH AV ,San Jose,CA
20240721041747PD,10099701,7/21/2024 12:00:00 AM,P242030082,2,7/21/2024 12:00:00 AM,7/21/2024 12:00:00 AM,01:43:37,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[1300]-[1400] OAKLAND RD ,San Jose,CA
20240207120715PS,9890762,6/12/2024 12:00:00 AM,P240380356,2,2/7/2024 12:00:00 AM,2/7/2024 12:00:00 AM,11:24:10,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[3200]-[3300] KIMBER CT ,San Jose,CA
20241101171848PD,10232320,11/1/2024 12:00:00 AM,P243060670,2,11/1/2024 12:00:00 AM,11/1/2024 12:00:00 AM,17:07:40,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[5300]-[5400] ALMADEN EX ,San Jose,CA
20240627051943PD,10067896,6/27/2024 12:00:00 AM,P241790117,2,6/27/2024 12:00:00 AM,6/27/2024 12:00:00 AM,04:37:35,415,DISTURBANCE,N,No report required; dispatch record only,[2700]-[2800] TAFFY DR ,San Jose,CA
20240101091406PS,9845046,1/1/2024 12:00:00 AM,P240010348,2,1/1/2024 12:00:00 AM,1/1/2024 12:00:00 AM,08:16:06,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[3600]-[3700] WATERBURY CT ,San Jose,CA
20241001105038PD,10192027,10/1/2024 12:00:00 AM,P242750208,3,10/1/2024 12:00:00 AM,10/1/2024 12:00:00 AM,08:06:13,459R,BURGLARY  REPORT  (460),R,Report taken,[1100]-[1200] SARATOGA AV ,San Jose,CA
20240107010136PS,9851771,1/6/2024 12:00:00 AM,P240060847,3,1/6/2024 12:00:00 AM,1/6/2024 12:00:00 AM,23:59:20,20002,MISDEMEANOR HIT AND RUN,CAN,Canceled,[1100]-[1100] RANCHERO WY ,San Jose,CA
20240708143516PD,10083100,7/8/2024 12:00:00 AM,P241900406,3,7/8/2024 12:00:00 AM,7/8/2024 12:00:00 AM,12:08:13,10851,STOLEN VEHICLE,R,Report taken,[2700]-[2800] CHOPIN AV ,San Jose,CA
20240518011055PD,10016583,5/18/2024 12:00:00 AM,P241390004,2,5/18/2024 12:00:00 AM,5/18/2024 12:00:00 AM,00:08:04,5150,MENTALLY DISTURBED PERSON,R,Report taken,[1100]-[1200] BENDMILL WY ,San Jose,CA
20240623204731PD,10063432,6/23/2024 12:00:00 AM,P241750653,3,6/23/2024 12:00:00 AM,6/23/2024 12:00:00 AM,17:51:41,484,THEFT,N,No report required; dispatch record only,[2400]-[2400] FOREST AV ,San Jose,CA
20240214194022PS,9900228,6/12/2024 12:00:00 AM,P240450710,2,2/14/2024 12:00:00 AM,2/14/2024 12:00:00 AM,18:32:40,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,COTTLE AV & HUSTED AV,San Jose,CA
20240809014643PD,10124141,8/9/2024 12:00:00 AM,P242220048,6,8/9/2024 12:00:00 AM,8/9/2024 12:00:00 AM,01:43:03,1095,PEDESTRIAN STOP,N,No report required; dispatch record only,OAKLAND RD & BERGER DR,San Jose,CA
