CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20220606131318PD,9111739,6/6/2022 12:00:00 AM,P221570400,2,6/6/2022 12:00:00 AM,6/6/2022 12:00:00 AM,11:04:23,1184,TRAFFIC CONTROL,H,Courtesy Service/Citizen or agency assist,[100]-[200] RANCHO DR ,San Jose,CA
20220723205104PD,9175554,7/27/2022 12:00:00 AM,P222040753,6,7/23/2022 12:00:00 AM,7/23/2022 12:00:00 AM,20:04:43,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",STORY RD & LYNDALE AV,San Jose,CA
20220816052500PD,9206306,8/16/2022 12:00:00 AM,P222280156,4,8/16/2022 12:00:00 AM,8/16/2022 12:00:00 AM,04:55:02,22500,PARKING VIOLATION,CAN,Canceled,S WILLARD AV & SCOTT ST,San Jose,CA
20220223161019PS,8979684,2/23/2022 12:00:00 AM,P220540596,6,2/23/2022 12:00:00 AM,2/23/2022 12:00:00 AM,15:24:27,1095,PEDESTRIAN STOP,B,Arrest by Warrant,[100]-[200] N 5TH ST ,San Jose,CA
20221005172409PD,9274521,10/5/2022 12:00:00 AM,P222780710,2,10/5/2022 12:00:00 AM,10/5/2022 12:00:00 AM,17:07:56,415,DISTURBANCE,N,No report required; dispatch record only,[2500]-[2600] ALMADEN RD ,San Jose,CA
20221130213103PS,9345360,11/30/2022 12:00:00 AM,P223340819,2,11/30/2022 12:00:00 AM,11/30/2022 12:00:00 AM,20:37:53,WELCK,WELFARE CHECK,R,Report taken,[500]-[600] E SAN CARLOS ST ,San Jose,CA
20220614072726PD,9122432,6/14/2022 12:00:00 AM,P221650144,3,6/14/2022 12:00:00 AM,6/14/2022 12:00:00 AM,05:29:57,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[2000]-[2100] ALUM ROCK AV ,San Jose,CA
20220217005409PS,8971720,2/17/2022 12:00:00 AM,P220480035,6,2/17/2022 12:00:00 AM,2/17/2022 12:00:00 AM,00:51:03,1195,VEHICLE STOP,N,No report required; dispatch record only,MERIDIAN AV & AUZERAIS AV,San Jose,CA
20221231022126PS,9382007,12/31/2022 12:00:00 AM,P223650102,3,12/31/2022 12:00:00 AM,12/31/2022 12:00:00 AM,02:13:53,1033A,"ALARM, AUDIBLE",CAN,Canceled,[100]-[200] CHARCOT AV ,San Jose,CA
20220521040127PD,9089502,5/21/2022 12:00:00 AM,P221410146,3,5/21/2022 12:00:00 AM,5/21/2022 12:00:00 AM,03:29:19,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[5000]-[5100] ALMADEN EX ,San Jose,CA
20221204180105PS,9349874,12/4/2022 12:00:00 AM,P223380542,2,12/4/2022 12:00:00 AM,12/4/2022 12:00:00 AM,16:36:38,6F,FELONY WANT,B,Arrest by Warrant,N 5TH ST & E ST JAMES ST,San Jose,CA
20221021205815PD,9295542,10/21/2022 12:00:00 AM,P222940859,2,10/21/2022 12:00:00 AM,10/21/2022 12:00:00 AM,20:01:42,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[4600]-[4700] ALMADEN EX ,San Jose,CA
20220520030417PD,9087992,5/20/2022 12:00:00 AM,P221400079,3,5/20/2022 12:00:00 AM,5/20/2022 12:00:00 AM,02:26:02,1066,SUSPICIOUS PERSON,DUPNCAN,No Disposition,[2400]-[2500] SAMARITAN DR ,San Jose,CA
20220710152939PD,9157874,7/10/2022 12:00:00 AM,P221910560,2,7/10/2022 12:00:00 AM,7/10/2022 12:00:00 AM,14:16:46,DVRO,VIOLATION OF PROTECTIVE ORDER,R,Report taken,BLOSSOM HILL RD & SNELL AV,San Jose,CA
20220506122518PD,9069811,5/6/2022 12:00:00 AM,P221260219,3,5/6/2022 12:00:00 AM,5/6/2022 12:00:00 AM,09:31:02,1033A,"ALARM, AUDIBLE",NR,No Response,[5100]-[5200] ENGLEWOOD DR ,San Jose,CA
20220907155135PD,9237146,9/7/2022 12:00:00 AM,P222500642,3,9/7/2022 12:00:00 AM,9/7/2022 12:00:00 AM,15:02:51,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[200]-[300] E ALMA AV ,San Jose,CA
20220816223601PD,9207442,8/16/2022 12:00:00 AM,P222281046,3,8/16/2022 12:00:00 AM,8/16/2022 12:00:00 AM,21:55:04,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[6900]-[7000] BRET HARTE DR ,San Jose,CA
20221205163854PS,9351193,12/5/2022 12:00:00 AM,P223390623,5,12/5/2022 12:00:00 AM,12/5/2022 12:00:00 AM,16:36:43,22500,PARKING VIOLATION,E,"Traffic Citation Issued, Non-Hazardous Violation",[2900]-[3000] STEVENS CREEK BL ,San Jose,CA
20220513170255PD,9079455,5/13/2022 12:00:00 AM,P221330613,6,5/13/2022 12:00:00 AM,5/13/2022 12:00:00 AM,16:57:49,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",TOWERS LN & LEXANN AV,San Jose,CA
20220324223646PD,9017377,3/24/2022 12:00:00 AM,P220830982,2,3/24/2022 12:00:00 AM,3/24/2022 12:00:00 AM,22:00:03,415,DISTURBANCE,N,No report required; dispatch record only,[5200]-[5200] SNOW DR ,San Jose,CA
20221005093731PD,9273988,10/5/2022 12:00:00 AM,P222780273,6,10/5/2022 12:00:00 AM,10/5/2022 12:00:00 AM,09:28:49,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",,San Jose,CA
20220625225528PD,9138395,6/25/2022 12:00:00 AM,P221760995,6,6/25/2022 12:00:00 AM,6/25/2022 12:00:00 AM,22:48:19,1195,VEHICLE STOP,N,No report required; dispatch record only,MONTEREY RD & CAPITOL FROM MONTEREY RP,San Jose,CA
20220131120543PS,8949987,2/2/2022 12:00:00 AM,P220310234,3,1/31/2022 12:00:00 AM,1/31/2022 12:00:00 AM,08:48:58,594,MALICIOUS MISCHIEF,C,Criminal Citation,[3500]-[3600] SAN FELIPE RD ,San Jose,CA
20220103162845PS,8916179,1/3/2022 12:00:00 AM,P220030614,3,1/3/2022 12:00:00 AM,1/3/2022 12:00:00 AM,15:29:25,10851,STOLEN VEHICLE,R,Report taken,[1900]-[2000] WINTERPARK WY ,San Jose,CA
20220513184631PD,9079456,5/13/2022 12:00:00 AM,P221330614,3,5/13/2022 12:00:00 AM,5/13/2022 12:00:00 AM,16:58:18,487,GRAND THEFT,R,Report taken,[800]-[900] BLOSSOM HILL RD ,San Jose,CA
20220922124520PD,9256720,9/22/2022 12:00:00 AM,P222650298,5,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,10:10:41,CPM,COMMUNITY POLICING MEETING,N,No report required; dispatch record only,[5000]-[5100] WESTMONT AV ,San Jose,CA
20220222134751PS,8978159,2/22/2022 12:00:00 AM,P220530327,2,2/22/2022 12:00:00 AM,2/22/2022 12:00:00 AM,11:45:18,6F,FELONY WANT,B,Arrest by Warrant,MERCADO WY & BERRYESSA RD,San Jose,CA
20220922180948PD,9257344,9/22/2022 12:00:00 AM,P222650791,6,9/22/2022 12:00:00 AM,9/22/2022 12:00:00 AM,18:01:17,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",W CAPITOL EX & SNELL AV,San Jose,CA
20221130141250PS,9344896,11/30/2022 12:00:00 AM,P223340459,6,11/30/2022 12:00:00 AM,11/30/2022 12:00:00 AM,14:08:00,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",N 4TH ST & E JULIAN ST,San Jose,CA
20220916203507PD,9249734,9/16/2022 12:00:00 AM,P222590903,6,9/16/2022 12:00:00 AM,9/16/2022 12:00:00 AM,19:45:08,1195,VEHICLE STOP,N,No report required; dispatch record only,POUGHKEEPSIE RD & BLOSSOM HILL RD,San Jose,CA
20220715222955PD,9165167,7/15/2022 12:00:00 AM,P221960930,6,7/15/2022 12:00:00 AM,7/15/2022 12:00:00 AM,22:10:17,1195,VEHICLE STOP,N,No report required; dispatch record only,S BASCOM AV & MOORPARK AV,San Jose,CA
20221123120955PS,9336522,11/23/2022 12:00:00 AM,P223270338,4,11/23/2022 12:00:00 AM,11/23/2022 12:00:00 AM,12:09:55,911UNK,UNK TYPE 911 CALL,ADV,No Disposition,KELLY CT & PEACH CT,San Jose,CA
20220602012840PD,9105958,6/2/2022 12:00:00 AM,P221530018,2,6/2/2022 12:00:00 AM,6/2/2022 12:00:00 AM,00:36:46,1057,FIREARMS DISCHARGED,G,Gone on Arrival/unable to locate,[100]-[200] SPRUCEMONT PL ,San Jose,CA
20220512142015PD,9077753,5/12/2022 12:00:00 AM,P221320243,3,5/12/2022 12:00:00 AM,5/12/2022 12:00:00 AM,09:43:03,459VEH,VEHICLE BURGLARY,R,Report taken,[2300]-[2400] LUCRETIA AV ,San Jose,CA
20220301082607PS,8986791,3/7/2022 12:00:00 AM,P220600170,1,3/1/2022 12:00:00 AM,3/1/2022 12:00:00 AM,07:47:55,1066W,SUSPICIOUS PERSON W/ WEAPON,N,No report required; dispatch record only,N 11TH ST & E TAYLOR ST,San Jose,CA
20220417162049PD,9046554,4/17/2022 12:00:00 AM,P221070381,1,4/17/2022 12:00:00 AM,4/17/2022 12:00:00 AM,12:16:13,1180,"VEHICLE ACCIDENT, MAJOR INJURIES",O,Supplemental report taken,LUCRETIA AV & LUCRETIA CT,San Jose,CA
20220116005118PS,8931129,1/16/2022 12:00:00 AM,P220160037,1,1/16/2022 12:00:00 AM,1/16/2022 12:00:00 AM,00:37:12,SUSCIR,SUSPICIOUS CIRCUMSTANCES,G,Gone on Arrival/unable to locate,[800]-[900] S 12TH ST ,San Jose,CA
20220601164617PD,9105402,6/1/2022 12:00:00 AM,P221520662,3,6/1/2022 12:00:00 AM,6/1/2022 12:00:00 AM,16:26:10,23152,MISDEMEANOR DUI,N,No report required; dispatch record only,[1000]-[1100] MERIDIAN AV ,San Jose,CA
20221030132841PD,9306677,10/30/2022 12:00:00 AM,P223030383,2,10/30/2022 12:00:00 AM,10/30/2022 12:00:00 AM,11:32:53,5150X,MENTALLY DISTURBED FEMALE,R,Report taken,[5300]-[5400] MONTEREY RD ,San Jose,CA
20220925015446PD,9260628,9/25/2022 12:00:00 AM,P222680026,4,9/25/2022 12:00:00 AM,9/25/2022 12:00:00 AM,00:21:33,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3300]-[3400] FLORESTA DR ,San Jose,CA
20220208103925PS,8960377,2/8/2022 12:00:00 AM,P220390325,2,2/8/2022 12:00:00 AM,2/8/2022 12:00:00 AM,10:21:59,FDAID,FIRE DEPARTMENT REQUEST FOR PD,GD,No Disposition,[2600]-[2700] BRAHMS AV ,San Jose,CA
20220613083950PD,9121172,6/13/2022 12:00:00 AM,P221640194,6,6/13/2022 12:00:00 AM,6/13/2022 12:00:00 AM,08:06:42,1195,VEHICLE STOP,H,Courtesy Service/Citizen or agency assist,STEVENS LN & S WHITE RD,San Jose,CA
20220106151912PS,8920106,1/6/2022 12:00:00 AM,P220060575,2,1/6/2022 12:00:00 AM,1/6/2022 12:00:00 AM,15:09:40,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,,San Jose,CA
20220109004001PS,8923049,1/9/2022 12:00:00 AM,P220090032,2,1/9/2022 12:00:00 AM,1/9/2022 12:00:00 AM,00:29:58,415F,"DISTURBANCE, FAMILY",CAN,Canceled,[600]-[700] EDEN AV ,San Jose,CA
20220610235958PD,9116766,6/10/2022 12:00:00 AM,P221610009,3,6/10/2022 12:00:00 AM,6/10/2022 12:00:00 AM,00:07:03,602PC,TRESPASSING,N,No report required; dispatch record only,Not a valid geographical location in CAD.,San Jose,CA
20221219142728PS,9368255,12/19/2022 12:00:00 AM,P223530345,2,12/19/2022 12:00:00 AM,12/19/2022 12:00:00 AM,11:29:04,1066P,SUSPICIOUS PACKAGE,N,No report required; dispatch record only,[2000]-[2100] AIRPORT BL ,San Jose,CA
20220822175005PD,9215430,8/22/2022 12:00:00 AM,P222340770,6,8/22/2022 12:00:00 AM,8/22/2022 12:00:00 AM,17:43:40,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20220923114315PD,9258202,9/23/2022 12:00:00 AM,P222660390,5,9/23/2022 12:00:00 AM,9/23/2022 12:00:00 AM,11:31:25,22500,PARKING VIOLATION,N,No report required; dispatch record only,[4700]-[4800] ALBANY DR ,San Jose,CA
20220210210435PS,8963567,2/10/2022 12:00:00 AM,P220410850,3,2/10/2022 12:00:00 AM,2/10/2022 12:00:00 AM,18:16:30,594,MALICIOUS MISCHIEF,R,Report taken,[1300]-[1400] FRUITDALE AV ,San Jose,CA
20220616093038PD,9125154,6/16/2022 12:00:00 AM,P221670196,3,6/16/2022 12:00:00 AM,6/16/2022 12:00:00 AM,08:54:30,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,W TRIMBLE RD & SEABOARD AV,San Jose,CA
20220820174655PD,9212611,8/20/2022 12:00:00 AM,P222320631,3,8/20/2022 12:00:00 AM,8/20/2022 12:00:00 AM,17:07:21,415N,"DISTURBANCE, NEIGHBOR",N,No report required; dispatch record only,[3100]-[3200] IMPALA DR ,San Jose,CA
20220515230230PD,9082179,5/15/2022 12:00:00 AM,P221350796,2,5/15/2022 12:00:00 AM,5/15/2022 12:00:00 AM,21:40:24,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[400]-[500] WOOSTER AV ,San Jose,CA
20220902195331PD,9230455,9/2/2022 12:00:00 AM,P222450822,6,9/2/2022 12:00:00 AM,9/2/2022 12:00:00 AM,18:33:58,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",S JACKSON AV & E SAN ANTONIO ST,San Jose,CA
20220530110958PD,9102344,5/30/2022 12:00:00 AM,P221500384,6,5/30/2022 12:00:00 AM,5/30/2022 12:00:00 AM,10:51:39,1195,VEHICLE STOP,N,No report required; dispatch record only,COTTAGE GROVE AV & MONTEREY RD,San Jose,CA
20220425085412PD,9056034,4/25/2022 12:00:00 AM,P221150197,5,4/25/2022 12:00:00 AM,4/25/2022 12:00:00 AM,08:24:39,22500,PARKING VIOLATION,N,No report required; dispatch record only,[2100]-[2200] SIERRA WOOD DR ,San Jose,CA
20220202221618PS,8953349,2/2/2022 12:00:00 AM,P220330908,3,2/2/2022 12:00:00 AM,2/2/2022 12:00:00 AM,21:09:14,1033,ALARM,N,No report required; dispatch record only,[1600]-[1700] OLD BAYSHORE HY ,San Jose,CA
20220501013557PD,9062981,4/30/2022 12:00:00 AM,P221200778,4,4/30/2022 12:00:00 AM,4/30/2022 12:00:00 AM,20:29:20,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[3000]-[3100] LITTLE WOOD LN ,San Jose,CA
20220904232739PD,9233325,9/4/2022 12:00:00 AM,P222470951,6,9/4/2022 12:00:00 AM,9/4/2022 12:00:00 AM,23:16:18,1195,VEHICLE STOP,N,No report required; dispatch record only,E EMPIRE ST & N 11TH ST,San Jose,CA
20221226002602PS,9376080,12/25/2022 12:00:00 AM,P223590747,2,12/25/2022 12:00:00 AM,12/25/2022 12:00:00 AM,23:44:20,1066,SUSPICIOUS PERSON,G,Gone on Arrival/unable to locate,[1700]-[1800] HANCHETT AV ,San Jose,CA
20220525200752PD,9095769,5/25/2022 12:00:00 AM,P221450703,2,5/25/2022 12:00:00 AM,5/25/2022 12:00:00 AM,16:41:08,5150,MENTALLY DISTURBED PERSON,N,No report required; dispatch record only,[1700]-[1800] HOLIN ST ,San Jose,CA
20220318144734PD,9009047,3/20/2022 12:00:00 AM,P220770499,2,3/18/2022 12:00:00 AM,3/18/2022 12:00:00 AM,14:00:42,WELCK,WELFARE CHECK,G,Gone on Arrival/unable to locate,[5600]-[5700] COTTLE RD ,San Jose,CA
20220401012245PD,9026225,4/1/2022 12:00:00 AM,P220910014,2,4/1/2022 12:00:00 AM,4/1/2022 12:00:00 AM,00:16:46,415,DISTURBANCE,N,No report required; dispatch record only,[100]-[200] E JULIAN ST ,San Jose,CA
20221007161942PD,9277120,10/7/2022 12:00:00 AM,P222800672,4,10/7/2022 12:00:00 AM,10/7/2022 12:00:00 AM,16:15:05,415J,"DISTURBANCE, JUVENILE",N,No report required; dispatch record only,[5000]-[5100] WELLINGTON PARK DR ,San Jose,CA
20220524162435PD,9094278,5/24/2022 12:00:00 AM,P221440661,2,5/24/2022 12:00:00 AM,5/24/2022 12:00:00 AM,15:59:56,415,DISTURBANCE,CAN,Canceled,[900]-[1000] S DE ANZA BL ,San Jose,CA
20221217225613PS,9366365,12/17/2022 12:00:00 AM,P223510667,4,12/17/2022 12:00:00 AM,12/17/2022 12:00:00 AM,18:39:18,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[2200]-[2300] CHERYL WY ,San Jose,CA
20221204190205PS,9349974,12/4/2022 12:00:00 AM,P223380625,3,12/4/2022 12:00:00 AM,12/4/2022 12:00:00 AM,18:12:02,1033A,"ALARM, AUDIBLE",U,Unfounded event,[200]-[300] INTERNATIONAL CL ,San Jose,CA
20220429212847PD,9061732,4/29/2022 12:00:00 AM,P221190817,3,4/29/2022 12:00:00 AM,4/29/2022 12:00:00 AM,20:30:03,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[1400]-[1500] SARATOGA AV ,San Jose,CA
20220402215936PD,9028670,4/2/2022 12:00:00 AM,P220920816,1,4/2/2022 12:00:00 AM,4/2/2022 12:00:00 AM,21:37:27,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,,San Jose,CA
20220925103321PD,9260977,9/25/2022 12:00:00 AM,P222680313,2,9/25/2022 12:00:00 AM,9/25/2022 12:00:00 AM,09:14:33,415EMS,DISTURBANCE (COMBINED EVENT),N,No report required; dispatch record only,[1000]-[1100] PROUTY WY ,San Jose,CA
20221218135628PS,9367231,12/18/2022 12:00:00 AM,P223520386,2,12/18/2022 12:00:00 AM,12/18/2022 12:00:00 AM,13:21:40,FDAID,FIRE DEPARTMENT REQUEST FOR PD,GD,No Disposition,[1900]-[2000] QUIMBY RD ,San Jose,CA
20220312085413PS,9001086,3/12/2022 12:00:00 AM,P220710221,5,3/12/2022 12:00:00 AM,3/12/2022 12:00:00 AM,07:45:42,415,DISTURBANCE,N,No report required; dispatch record only,[3800]-[3900] KAUAI DR ,San Jose,CA
20221008100110PD,9278130,10/8/2022 12:00:00 AM,P222810296,2,10/8/2022 12:00:00 AM,10/8/2022 12:00:00 AM,09:59:38,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[2500]-[2600] SAMARITAN DR ,San Jose,CA
20220704204548PD,9150064,7/4/2022 12:00:00 AM,P221850863,3,7/4/2022 12:00:00 AM,7/4/2022 12:00:00 AM,20:21:36,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[1400]-[1500] FAIRHAVEN DR ,San Jose,CA
20220531230512PD,9104529,5/31/2022 12:00:00 AM,P221511102,6,5/31/2022 12:00:00 AM,5/31/2022 12:00:00 AM,22:57:18,1195,VEHICLE STOP,N,No report required; dispatch record only,MURPHY AV & MORNING STAR DR,San Jose,CA
20221117143521PS,9329067,11/17/2022 12:00:00 AM,P223210387,5,11/17/2022 12:00:00 AM,11/17/2022 12:00:00 AM,11:48:07,594,MALICIOUS MISCHIEF,R,Report taken,[1000]-[1100] E BROKAW RD ,San Jose,CA
20221120152314PS,9332890,11/20/2022 12:00:00 AM,P223240395,4,11/20/2022 12:00:00 AM,11/20/2022 12:00:00 AM,13:27:11,CIVIL,CIVIL MATTER,N,No report required; dispatch record only,[5300]-[5400] VAUXHALL CL ,San Jose,CA
20220914090155PD,9246249,9/14/2022 12:00:00 AM,P222570158,3,9/14/2022 12:00:00 AM,9/14/2022 12:00:00 AM,07:41:09,459VEH,VEHICLE BURGLARY,R,Report taken,[600]-[700] CHARLES ST ,San Jose,CA
20220712192121PD,9161011,7/12/2022 12:00:00 AM,P221930777,3,7/12/2022 12:00:00 AM,7/12/2022 12:00:00 AM,19:08:28,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1700]-[1800] NOMARK CT ,San Jose,CA
20220513140241PD,9079221,5/13/2022 12:00:00 AM,P221330433,3,5/13/2022 12:00:00 AM,5/13/2022 12:00:00 AM,13:32:16,1033A,"ALARM, AUDIBLE",U,Unfounded event,[700]-[800] MARY CAROLINE DR ,San Jose,CA
20221029180158PD,9305556,10/29/2022 12:00:00 AM,P223020577,5,10/29/2022 12:00:00 AM,10/29/2022 12:00:00 AM,16:28:07,6F,FELONY WANT,A,Arrest Made,MINNESOTA AV & WILLOW ST,San Jose,CA
20220318180813PD,9008898,3/20/2022 12:00:00 AM,P220770385,4,3/18/2022 12:00:00 AM,3/18/2022 12:00:00 AM,11:58:46,1062,MEET THE CITIZEN,G,Gone on Arrival/unable to locate,[6200]-[6300] MCABEE RD ,San Jose,CA
20220310201226PS,8999175,3/10/2022 12:00:00 AM,P220690722,3,3/10/2022 12:00:00 AM,3/10/2022 12:00:00 AM,18:35:28,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[1200]-[1300] CHARISE CT ,San Jose,CA
20221222023011PS,9371595,12/22/2022 12:00:00 AM,P223560058,2,12/22/2022 12:00:00 AM,12/22/2022 12:00:00 AM,01:46:55,FDAID,FIRE DEPARTMENT REQUEST FOR PD,T,Turned over To (TOT),[2400]-[2500] CLYDA DR ,San Jose,CA
20221008122857PD,9278247,10/8/2022 12:00:00 AM,P222810384,2,10/8/2022 12:00:00 AM,10/8/2022 12:00:00 AM,12:14:39,1066W,SUSPICIOUS PERSON W/ WEAPON,N,No report required; dispatch record only,N 2ND ST & E ST JAMES ST,San Jose,CA
20221106180641PS,9315862,11/6/2022 12:00:00 AM,P223100624,2,11/6/2022 12:00:00 AM,11/6/2022 12:00:00 AM,17:27:55,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[4800]-[4900] SAN FELIPE RD ,San Jose,CA
20221228000025PS,9378256,12/27/2022 12:00:00 AM,P223610864,6,12/27/2022 12:00:00 AM,12/27/2022 12:00:00 AM,23:29:59,1195,VEHICLE STOP,N,No report required; dispatch record only,N WHITE RD & ALUM ROCK AV,San Jose,CA
20220306014401PS,8993069,3/7/2022 12:00:00 AM,P220650065,4,3/6/2022 12:00:00 AM,3/6/2022 12:00:00 AM,00:48:58,1091C,INJURED ANIMAL,N,No report required; dispatch record only,[3400]-[3500] YERBA BUENA RD ,San Jose,CA
20221015153143PD,9287453,10/15/2022 12:00:00 AM,P222880491,1,10/15/2022 12:00:00 AM,10/15/2022 12:00:00 AM,14:16:59,211SA,STRONG ARM ROBBERY,H,Courtesy Service/Citizen or agency assist,[800]-[900] BLOSSOM HILL RD ,San Jose,CA
20221227180805PS,9377965,12/27/2022 12:00:00 AM,P223610644,2,12/27/2022 12:00:00 AM,12/27/2022 12:00:00 AM,18:04:38,WELCK,WELFARE CHECK,CAN,Canceled,TULLY RD & MCLAUGHLIN AV,San Jose,CA
20220918010315PD,9251314,9/18/2022 12:00:00 AM,P222610039,4,9/18/2022 12:00:00 AM,9/18/2022 12:00:00 AM,00:24:52,415,DISTURBANCE,CAN,Canceled,[300]-[400] COMMERCIAL ST ,San Jose,CA
20221028164340PD,9304262,10/28/2022 12:00:00 AM,P223010563,2,10/28/2022 12:00:00 AM,10/28/2022 12:00:00 AM,16:07:57,WELCKEMS,WELFARE CHECK (COMBINED EVENT),R,Report taken,[700]-[800] HILLSDALE AV ,San Jose,CA
20220604124816PD,9109225,6/4/2022 12:00:00 AM,P221550425,3,6/4/2022 12:00:00 AM,6/4/2022 12:00:00 AM,12:46:32,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",CAN,Canceled,[1700]-[1800] AIRPORT BL ,San Jose,CA
20220909011025PD,9239181,9/9/2022 12:00:00 AM,P222520029,2,9/9/2022 12:00:00 AM,9/9/2022 12:00:00 AM,00:39:20,1066,SUSPICIOUS PERSON,G,Gone on Arrival/unable to locate,YERBA BUENA RD & BROCK WY,San Jose,CA
20220121110417PS,8937372,1/21/2022 12:00:00 AM,P220210240,2,1/21/2022 12:00:00 AM,1/21/2022 12:00:00 AM,09:36:01,WELCK,WELFARE CHECK,R,Report taken,[3400]-[3500] SILVER CREEK RD ,San Jose,CA
20220711092401PD,9158866,7/11/2022 12:00:00 AM,P221920232,3,7/11/2022 12:00:00 AM,7/11/2022 12:00:00 AM,07:59:03,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",G,Gone on Arrival/unable to locate,W SAN CARLOS ST & MERIDIAN AV,San Jose,CA
20220301213408PS,8987658,3/7/2022 12:00:00 AM,P220600864,3,3/1/2022 12:00:00 AM,3/1/2022 12:00:00 AM,19:58:13,1181,"VEHICLE ACCIDENT, MINOR INJURIES",N,No report required; dispatch record only,SNELL AV & BLOSSOM HILL RD,San Jose,CA
20220111135920PS,8925848,1/11/2022 12:00:00 AM,P220110398,2,1/11/2022 12:00:00 AM,1/11/2022 12:00:00 AM,11:35:52,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[600]-[700] ALBANESE CL ,San Jose,CA
20220812005940PD,9200858,8/11/2022 12:00:00 AM,P222230989,2,8/11/2022 12:00:00 AM,8/11/2022 12:00:00 AM,23:40:24,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[0]-[100] BASCH AV ,San Jose,CA
20220528144459PD,9099711,5/28/2022 12:00:00 AM,P221480493,3,5/28/2022 12:00:00 AM,5/28/2022 12:00:00 AM,13:15:01,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[300]-[400] S 1ST ST ,San Jose,CA
20220527102603PD,9098143,5/27/2022 12:00:00 AM,P221470342,3,5/27/2022 12:00:00 AM,5/27/2022 12:00:00 AM,10:23:21,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1000]-[1100] FOXWORTHY AV ,San Jose,CA
20220430231233PD,9063146,4/30/2022 12:00:00 AM,P221200921,2,4/30/2022 12:00:00 AM,4/30/2022 12:00:00 AM,22:50:26,1183,"VEHICLE ACCIDENT, UNKNOWN INJURIES",U,Unfounded event,PETERSEN AV & LYLE DR,San Jose,CA
20220313094641PD,9002364,3/13/2022 12:00:00 AM,P220720193,2,3/13/2022 12:00:00 AM,3/13/2022 12:00:00 AM,08:27:23,5150,MENTALLY DISTURBED PERSON,R,Report taken,[1700]-[1800] STORY RD ,San Jose,CA
20221117172622PS,9329327,11/17/2022 12:00:00 AM,P223210586,2,11/17/2022 12:00:00 AM,11/17/2022 12:00:00 AM,15:30:55,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,[5500]-[5600] DON RICARDO CT ,San Jose,CA
20220507210850PD,9071998,5/7/2022 12:00:00 AM,P221270903,3,5/7/2022 12:00:00 AM,5/7/2022 12:00:00 AM,19:20:24,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[5200]-[5300] LEIGH AV ,San Jose,CA
20220430231125PD,9063073,4/30/2022 12:00:00 AM,P221200855,4,4/30/2022 12:00:00 AM,4/30/2022 12:00:00 AM,21:51:11,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[300]-[400] WHIRLAWAY DR ,San Jose,CA
20221213002100PS,9360369,12/12/2022 12:00:00 AM,P223460963,3,12/12/2022 12:00:00 AM,12/12/2022 12:00:00 AM,23:49:10,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[1700]-[1700] NEWBURY PARK DR ,San Jose,CA
