CDTS,EID,START_DATE,CALL_NUMBER,PRIORITY,REPORT_DATE,OFFENSE_DATE,OFFENSE_TIME,CALLTYPE_CODE,CALL_TYPE,FINAL_DISPO_CODE,FINAL_DISPO,ADDRESS,CITY,STATE
20230702223543PD,9612997,7/2/2023 12:00:00 AM,P231830825,4,7/2/2023 12:00:00 AM,7/2/2023 12:00:00 AM,20:34:36,415,DISTURBANCE,N,No report required; dispatch record only,[5100]-[5200] NARVAEZ AV ,San Jose,CA
20230224103208PS,9450293,2/24/2023 12:00:00 AM,P230550149,3,2/24/2023 12:00:00 AM,2/24/2023 12:00:00 AM,07:13:50,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,CURTNER AV & MONTEREY RD,San Jose,CA
20230201031942PS,9421858,2/1/2023 12:00:00 AM,P230320062,2,2/1/2023 12:00:00 AM,2/1/2023 12:00:00 AM,02:07:57,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[3000]-[3100] CENTERWOOD WY ,San Jose,CA
20230703035713PD,9613394,7/3/2023 12:00:00 AM,P231840107,3,7/3/2023 12:00:00 AM,7/3/2023 12:00:00 AM,03:00:09,459VEH,VEHICLE BURGLARY,N,No report required; dispatch record only,[2200]-[2300] BIKINI AV ,San Jose,CA
20231215105249PS,9824420,12/15/2023 12:00:00 AM,P233490342,2,12/15/2023 12:00:00 AM,12/15/2023 12:00:00 AM,10:41:57,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[900]-[1000] BERRYESSA STATION WY ,San Jose,CA
20230108011607PS,9391599,1/7/2023 12:00:00 AM,P230070855,3,1/7/2023 12:00:00 AM,1/7/2023 12:00:00 AM,23:32:18,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[900]-[1000] S DE ANZA BL ,San Jose,CA
20230809004704PD,9661249,8/8/2023 12:00:00 AM,P232200912,2,8/8/2023 12:00:00 AM,8/8/2023 12:00:00 AM,21:16:17,5150,MENTALLY DISTURBED PERSON,R,Report taken,ALMADEN EX & BRANHAM LN,San Jose,CA
20230228123947PS,9455310,2/28/2023 12:00:00 AM,P230590287,3,2/28/2023 12:00:00 AM,2/28/2023 12:00:00 AM,10:28:19,10851,STOLEN VEHICLE,R,Report taken,[2300]-[2400] OAKLAND RD ,San Jose,CA
20231005195545PD,9735431,10/5/2023 12:00:00 AM,P232780769,3,10/5/2023 12:00:00 AM,10/5/2023 12:00:00 AM,19:44:46,1033A,"ALARM, AUDIBLE",CAN,Canceled,[300]-[400] N 2ND ST ,San Jose,CA
20230820212757PD,9676509,8/20/2023 12:00:00 AM,P232320943,2,8/20/2023 12:00:00 AM,8/20/2023 12:00:00 AM,21:17:53,1066,SUSPICIOUS PERSON,CAN,Canceled,[500]-[600] RACE ST ,San Jose,CA
20231216014313PS,9825477,12/16/2023 12:00:00 AM,P233500083,6,12/16/2023 12:00:00 AM,12/16/2023 12:00:00 AM,01:37:39,1195,VEHICLE STOP,N,No report required; dispatch record only,,San Jose,CA
20230506170234PD,9538862,5/6/2023 12:00:00 AM,P231260611,2,5/6/2023 12:00:00 AM,5/6/2023 12:00:00 AM,16:48:44,1066W,SUSPICIOUS PERSON W/ WEAPON,N,No report required; dispatch record only,[1500]-[1600] MCLAUGHLIN AV ,San Jose,CA
20231128143213PS,9802794,11/28/2023 12:00:00 AM,P233320444,2,11/28/2023 12:00:00 AM,11/28/2023 12:00:00 AM,13:27:39,415,DISTURBANCE,N,No report required; dispatch record only,[3900]-[4000] SNELL AV ,San Jose,CA
20230128190829PS,9417507,1/28/2023 12:00:00 AM,P230280610,3,1/28/2023 12:00:00 AM,1/28/2023 12:00:00 AM,17:27:52,459VEH,VEHICLE BURGLARY,O,Supplemental report taken,OLIN AV & HATTON ST,San Jose,CA
20230311101130PS,9468348,3/11/2023 12:00:00 AM,P230700231,3,3/11/2023 12:00:00 AM,3/11/2023 12:00:00 AM,08:27:22,242,BATTERY,R,Report taken,[700]-[800] S BASCOM AV ,San Jose,CA
20230921153941PD,9717331,9/24/2023 12:00:00 AM,P232640357,2,9/21/2023 12:00:00 AM,9/21/2023 12:00:00 AM,11:47:43,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[1300]-[1400] OAKLAND RD ,San Jose,CA
20230930111842PD,9728584,9/30/2023 12:00:00 AM,P232730266,2,9/30/2023 12:00:00 AM,9/30/2023 12:00:00 AM,09:59:29,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[1700]-[1800] SUNDOWN LN ,San Jose,CA
20230422141426PD,9521407,4/22/2023 12:00:00 AM,P231120433,6,4/22/2023 12:00:00 AM,4/22/2023 12:00:00 AM,13:54:50,1195,VEHICLE STOP,N,No report required; dispatch record only,MONTEREY RD & SKYWAY DR,San Jose,CA
20230907161926PD,9699418,9/7/2023 12:00:00 AM,P232500570,2,9/7/2023 12:00:00 AM,9/7/2023 12:00:00 AM,15:14:39,415,DISTURBANCE,G,Gone on Arrival/unable to locate,[1200]-[1300] N CAPITOL AV ,San Jose,CA
20230331194247PD,9494218,3/31/2023 12:00:00 AM,P230900796,2,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,19:01:23,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[2200]-[2300] LUNDY AV ,San Jose,CA
20230213150831PS,9436871,2/13/2023 12:00:00 AM,P230440509,2,2/13/2023 12:00:00 AM,2/13/2023 12:00:00 AM,14:45:42,WELCK,WELFARE CHECK,N,No report required; dispatch record only,BLOSSOM HILL RD & ALMADEN EX,San Jose,CA
20230508085452PD,9541038,5/8/2023 12:00:00 AM,P231280197,2,5/8/2023 12:00:00 AM,5/8/2023 12:00:00 AM,08:29:04,415,DISTURBANCE,CAN,Canceled,[3600]-[3700] CAPE COD CT ,San Jose,CA
20230915011206PD,9709284,9/14/2023 12:00:00 AM,P232571025,3,9/14/2023 12:00:00 AM,9/14/2023 12:00:00 AM,23:27:24,415,DISTURBANCE,N,No report required; dispatch record only,[1900]-[2000] GUNSTON WY ,San Jose,CA
20230129035614PS,9418175,1/29/2023 12:00:00 AM,P230290159,4,1/29/2023 12:00:00 AM,1/29/2023 12:00:00 AM,03:23:36,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[800]-[900] SARATOGA AV ,San Jose,CA
20231223234253PS,9835602,12/23/2023 12:00:00 AM,P233571001,6,12/23/2023 12:00:00 AM,12/23/2023 12:00:00 AM,23:37:22,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & GARBER PL,San Jose,CA
20230221191331PS,9447290,2/21/2023 12:00:00 AM,P230520837,3,2/21/2023 12:00:00 AM,2/21/2023 12:00:00 AM,18:47:05,594,MALICIOUS MISCHIEF,N,No report required; dispatch record only,[1300]-[1400] SAN TOMAS AQUINO PY ,San Jose,CA
20230912163227PD,9706154,9/12/2023 12:00:00 AM,P232550666,4,9/12/2023 12:00:00 AM,9/12/2023 12:00:00 AM,15:59:23,22500,PARKING VIOLATION,CAN,Canceled,[100]-[200] N JACKSON AV ,San Jose,CA
20230214001516PS,9437401,2/13/2023 12:00:00 AM,P230440927,5,2/13/2023 12:00:00 AM,2/13/2023 12:00:00 AM,23:35:28,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,LENZEN AV & STOCKTON AV,San Jose,CA
20230723083324PD,9639435,7/23/2023 12:00:00 AM,P232040310,4,7/23/2023 12:00:00 AM,7/23/2023 12:00:00 AM,08:07:25,415,DISTURBANCE,CAN,Canceled,[1800]-[1900] MCLAUGHLIN AV ,San Jose,CA
20230226190917PS,9453196,2/26/2023 12:00:00 AM,P230570492,3,2/26/2023 12:00:00 AM,2/26/2023 12:00:00 AM,14:52:45,23152,MISDEMEANOR DUI,R,Report taken,[2400]-[2500] SAMARITAN DR ,San Jose,CA
20231222121652PS,9833522,12/22/2023 12:00:00 AM,P233560411,3,12/22/2023 12:00:00 AM,12/22/2023 12:00:00 AM,12:14:47,1033A,"ALARM, AUDIBLE",CAN,Canceled,[3500]-[3600] PLEASANT CREST DR ,San Jose,CA
20230522183928PD,9560027,5/22/2023 12:00:00 AM,P231420673,3,5/22/2023 12:00:00 AM,5/22/2023 12:00:00 AM,17:01:29,1182,"VEHICLE ACCIDENT, PROPERTY DAMAGE",N,No report required; dispatch record only,DE LA CRUZ BL & CENTRAL EX,San Jose,CA
20231113175412PS,9784756,11/13/2023 12:00:00 AM,P233170635,4,11/13/2023 12:00:00 AM,11/13/2023 12:00:00 AM,16:24:39,10851R,RECOVERED STOLEN VEHICLE,O,Supplemental report taken,[600]-[700] KINGS ROW ,San Jose,CA
20231107184254PS,9777471,11/7/2023 12:00:00 AM,P233110725,3,11/7/2023 12:00:00 AM,11/7/2023 12:00:00 AM,17:17:36,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[3100]-[3200] CADILLAC DR ,San Jose,CA
20230306155620PS,9462732,3/6/2023 12:00:00 AM,P230650475,3,3/6/2023 12:00:00 AM,3/6/2023 12:00:00 AM,14:41:19,1125,TRAFFIC HAZARD,N,No report required; dispatch record only,COMMERCIAL ST & BERRYESSA RD,San Jose,CA
20231025221324PD,9761178,10/25/2023 12:00:00 AM,P232980873,3,10/25/2023 12:00:00 AM,10/25/2023 12:00:00 AM,21:24:50,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[600]-[700] EPIC WY ,San Jose,CA
20230716194942PD,9630956,7/16/2023 12:00:00 AM,P231970771,4,7/16/2023 12:00:00 AM,7/16/2023 12:00:00 AM,19:45:47,415FC,"DISTURBANCE, FIRECRACKERS",CAN,Canceled,[0]-[100] SILCREEK DR ,San Jose,CA
20230930084715PD,9728484,9/30/2023 12:00:00 AM,P232730206,3,9/30/2023 12:00:00 AM,9/30/2023 12:00:00 AM,07:54:47,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[700]-[800] W JULIAN ST ,San Jose,CA
20230901215828PD,9692339,9/1/2023 12:00:00 AM,P232440955,3,9/1/2023 12:00:00 AM,9/1/2023 12:00:00 AM,21:48:24,1033A,"ALARM, AUDIBLE",CAN,Canceled,[2200]-[2200] EASTRIDGE LP ,San Jose,CA
20230528233329PD,9568238,5/29/2023 12:00:00 AM,P231480852,3,5/28/2023 12:00:00 AM,5/28/2023 12:00:00 AM,21:51:40,594,MALICIOUS MISCHIEF,R,Report taken,[500]-[600] SINCLAIR DR ,San Jose,CA
20231219214229PS,9830208,12/19/2023 12:00:00 AM,P233530778,3,12/19/2023 12:00:00 AM,12/19/2023 12:00:00 AM,18:42:15,484,THEFT,R,Report taken,[500]-[600] E BROKAW RD ,San Jose,CA
20230610055314PD,9583945,6/10/2023 12:00:00 AM,P231610190,2,6/10/2023 12:00:00 AM,6/10/2023 12:00:00 AM,05:45:35,415,DISTURBANCE,CAN,Canceled,[2400]-[2500] ALUM ROCK AV ,San Jose,CA
20230505173521PD,9537611,5/5/2023 12:00:00 AM,P231250757,6,5/5/2023 12:00:00 AM,5/5/2023 12:00:00 AM,17:31:00,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & HOPKINS DR,San Jose,CA
20230809152123PD,9661965,8/9/2023 12:00:00 AM,P232210443,3,8/9/2023 12:00:00 AM,8/9/2023 12:00:00 AM,13:40:32,23103,RECKLESS DRIVING,N,No report required; dispatch record only,OCALA AV & S WHITE RD,San Jose,CA
20231230182524PS,9843111,12/30/2023 12:00:00 AM,P233640569,2,12/30/2023 12:00:00 AM,12/30/2023 12:00:00 AM,17:57:30,911UNK,UNK TYPE 911 CALL,N,No report required; dispatch record only,[4300]-[4300] THE WOODS DR ,San Jose,CA
20231206223632PS,9813408,12/6/2023 12:00:00 AM,P233400866,3,12/6/2023 12:00:00 AM,12/6/2023 12:00:00 AM,21:42:40,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[500]-[600] SANDEL WY ,San Jose,CA
20230702132019PD,9612499,7/2/2023 12:00:00 AM,P231830453,2,7/2/2023 12:00:00 AM,7/2/2023 12:00:00 AM,12:40:14,415F,"DISTURBANCE, FAMILY",N,No report required; dispatch record only,[2100]-[2200] CURTNER AV ,San Jose,CA
20231221225720PS,9832905,12/21/2023 12:00:00 AM,P233551000,6,12/21/2023 12:00:00 AM,12/21/2023 12:00:00 AM,22:30:58,1195,VEHICLE STOP,N,No report required; dispatch record only,STAUFFER BL & LITTLE ORCHARD ST,San Jose,CA
20230408145408PD,9504011,4/8/2023 12:00:00 AM,P230980425,3,4/8/2023 12:00:00 AM,4/8/2023 12:00:00 AM,12:43:18,602PC,TRESPASSING,G,Gone on Arrival/unable to locate,[100]-[200] BERNAL RD ,San Jose,CA
20230619140005PD,9595815,6/19/2023 12:00:00 AM,P231700483,2,6/19/2023 12:00:00 AM,6/19/2023 12:00:00 AM,13:30:53,415,DISTURBANCE,N,No report required; dispatch record only,S 3RD ST & E SAN FERNANDO ST,San Jose,CA
20230826204950PD,9684325,8/26/2023 12:00:00 AM,P232380833,4,8/26/2023 12:00:00 AM,8/26/2023 12:00:00 AM,20:46:58,415M,"DISTURBANCE, MUSIC",CAN,Canceled,GAWAIN DR & RIDGE VISTA AV,San Jose,CA
20230830090916PD,9688721,8/30/2023 12:00:00 AM,P232420230,2,8/30/2023 12:00:00 AM,8/30/2023 12:00:00 AM,08:22:00,415,DISTURBANCE,N,No report required; dispatch record only,[100]-[200] S 11TH ST ,San Jose,CA
20230623170136PD,9601227,6/23/2023 12:00:00 AM,P231740635,5,6/23/2023 12:00:00 AM,6/23/2023 12:00:00 AM,16:28:28,22500,PARKING VIOLATION,R,Report taken,SARON AV & SHORTRIDGE AV,San Jose,CA
20230619115413PD,9595566,6/19/2023 12:00:00 AM,P231700297,3,6/19/2023 12:00:00 AM,6/19/2023 12:00:00 AM,10:03:50,459R,BURGLARY  REPORT  (460),CAN,Canceled,[0]-[100] S ALMADEN AV ,San Jose,CA
20230412043052PD,9508722,4/12/2023 12:00:00 AM,P231020115,3,4/12/2023 12:00:00 AM,4/12/2023 12:00:00 AM,04:16:24,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5200]-[5300] LEIGH AV ,San Jose,CA
20230201125030PS,9422351,2/1/2023 12:00:00 AM,P230320443,2,2/1/2023 12:00:00 AM,2/1/2023 12:00:00 AM,12:48:11,911UNK,UNK TYPE 911 CALL,CAN,Canceled,[2400]-[2400] SAMARITAN DR ,San Jose,CA
20230404172100PD,9499123,4/4/2023 12:00:00 AM,P230940729,3,4/4/2023 12:00:00 AM,4/4/2023 12:00:00 AM,17:10:05,1033A,"ALARM, AUDIBLE",CAN,Canceled,[1900]-[2000] HARTOG DR ,San Jose,CA
20231207175437PS,9814504,12/7/2023 12:00:00 AM,P233410776,6,12/7/2023 12:00:00 AM,12/7/2023 12:00:00 AM,17:24:09,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",[1000]-[1100] BLOSSOM RIVER WY ,San Jose,CA
20230427030224PD,9527114,4/27/2023 12:00:00 AM,P231170091,2,4/27/2023 12:00:00 AM,4/27/2023 12:00:00 AM,02:51:44,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[300]-[400] N AUTUMN ST ,San Jose,CA
20230606205649PD,9579458,6/6/2023 12:00:00 AM,P231570655,3,6/6/2023 12:00:00 AM,6/6/2023 12:00:00 AM,16:39:27,602PC,TRESPASSING,N,No report required; dispatch record only,[0]-[100] HOLGER WY ,San Jose,CA
20230212144152PS,9435504,2/12/2023 12:00:00 AM,P230430311,3,2/12/2023 12:00:00 AM,2/12/2023 12:00:00 AM,11:44:49,10851,STOLEN VEHICLE,R,Report taken,[1800]-[1800] EVANS LN ,San Jose,CA
20230907001917PD,9698266,9/6/2023 12:00:00 AM,P232490642,1,9/6/2023 12:00:00 AM,9/6/2023 12:00:00 AM,17:10:41,245,ASSAULT WITH DEADLY WEAPON,A,Arrest Made,[2500]-[2600] S KING RD ,San Jose,CA
20230904120627PD,9695292,9/4/2023 12:00:00 AM,P232470326,5,9/4/2023 12:00:00 AM,9/4/2023 12:00:00 AM,11:09:26,22500,PARKING VIOLATION,N,No report required; dispatch record only,[400]-[500] HARMONY LN ,San Jose,CA
20230227012400PS,9453649,2/26/2023 12:00:00 AM,P230570864,3,2/26/2023 12:00:00 AM,2/26/2023 12:00:00 AM,22:35:31,23103,RECKLESS DRIVING,N,No report required; dispatch record only,MERIDIAN AV & KOCH LN,San Jose,CA
20230810214031PD,9663691,8/10/2023 12:00:00 AM,P232220823,3,8/10/2023 12:00:00 AM,8/10/2023 12:00:00 AM,20:07:25,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[800]-[900] SAVAKER AV ,San Jose,CA
20230705085139PD,9616360,7/5/2023 12:00:00 AM,P231860237,5,7/5/2023 12:00:00 AM,7/5/2023 12:00:00 AM,08:20:23,22500,PARKING VIOLATION,R,Report taken,FLICKINGER AV & CRONER PL,San Jose,CA
20230909211238PD,9702433,9/9/2023 12:00:00 AM,P232520838,4,9/9/2023 12:00:00 AM,9/9/2023 12:00:00 AM,20:56:15,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[1600]-[1700] TIERRA BUENA DR ,San Jose,CA
20230102014800PS,9384475,1/2/2023 12:00:00 AM,P230020065,6,1/2/2023 12:00:00 AM,1/2/2023 12:00:00 AM,01:42:55,1195,VEHICLE STOP,N,No report required; dispatch record only,N 27TH ST & E ST JAMES ST,San Jose,CA
20230110091753PS,9394641,1/10/2023 12:00:00 AM,P230100385,6,1/10/2023 12:00:00 AM,1/10/2023 12:00:00 AM,09:09:57,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",S MONROE ST & TISCH WY,San Jose,CA
20230304122931PS,9460239,3/4/2023 12:00:00 AM,P230630280,3,3/4/2023 12:00:00 AM,3/4/2023 12:00:00 AM,10:15:17,10851,STOLEN VEHICLE,R,Report taken,[900]-[1000] BLOSSOM HILL RD ,San Jose,CA
20231124024127PS,9797464,11/24/2023 12:00:00 AM,P233280081,2,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,02:29:55,WELCKEMS,WELFARE CHECK (COMBINED EVENT),CAN,Canceled,[1200]-[1300] OAKLAND RD ,San Jose,CA
20230221172550PS,9447119,2/21/2023 12:00:00 AM,P230520730,3,2/21/2023 12:00:00 AM,2/21/2023 12:00:00 AM,17:13:35,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5700]-[5700] VILLAGE OAKS DR ,San Jose,CA
20230207171742PS,9429478,2/7/2023 12:00:00 AM,P230380460,2,2/7/2023 12:00:00 AM,2/7/2023 12:00:00 AM,13:29:25,SUSCIR,SUSPICIOUS CIRCUMSTANCES,R,Report taken,[1300]-[1400] GLEN EYRIE AV ,San Jose,CA
20230511010735PD,9544382,5/10/2023 12:00:00 AM,P231301039,3,5/10/2023 12:00:00 AM,5/10/2023 12:00:00 AM,21:23:13,415,DISTURBANCE,N,No report required; dispatch record only,[200]-[300] S 11TH ST ,San Jose,CA
20230827040947PD,9684791,8/27/2023 12:00:00 AM,P232390177,2,8/27/2023 12:00:00 AM,8/27/2023 12:00:00 AM,03:58:46,WELCK,WELFARE CHECK,N,No report required; dispatch record only,BRANHAM LN & KIRK RD,San Jose,CA
20230416042940PD,9513682,4/16/2023 12:00:00 AM,P231060137,4,4/16/2023 12:00:00 AM,4/16/2023 12:00:00 AM,02:33:18,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[700]-[800] GRANDVIEW TR ,San Jose,CA
20230917204839PD,9712862,9/17/2023 12:00:00 AM,P232600778,6,9/17/2023 12:00:00 AM,9/17/2023 12:00:00 AM,20:44:10,1195,VEHICLE STOP,N,No report required; dispatch record only,PARKMOOR AV & MACARTHUR AV,San Jose,CA
20231005192705PD,9735300,10/5/2023 12:00:00 AM,P232780658,3,10/5/2023 12:00:00 AM,10/5/2023 12:00:00 AM,17:52:22,10851,STOLEN VEHICLE,R,Report taken,[800]-[900] W SAN CARLOS ST ,San Jose,CA
20230111225337PS,9396660,1/11/2023 12:00:00 AM,P230110793,3,1/11/2023 12:00:00 AM,1/11/2023 12:00:00 AM,20:24:57,1033A,"ALARM, AUDIBLE",N,No report required; dispatch record only,[300]-[400] S KIELY BL ,San Jose,CA
20230124173855PS,9412484,1/24/2023 12:00:00 AM,P230240740,2,1/24/2023 12:00:00 AM,1/24/2023 12:00:00 AM,17:22:52,WELCK,WELFARE CHECK,N,No report required; dispatch record only,[600]-[700] S 8TH ST ,San Jose,CA
20230329142809PD,9491039,3/29/2023 12:00:00 AM,P230880274,2,3/29/2023 12:00:00 AM,3/29/2023 12:00:00 AM,10:02:11,SUSCIR,SUSPICIOUS CIRCUMSTANCES,N,No report required; dispatch record only,[200]-[300] HOSPITAL PY ,San Jose,CA
20231007194041PD,9738005,10/7/2023 12:00:00 AM,P232800738,6,10/7/2023 12:00:00 AM,10/7/2023 12:00:00 AM,19:27:29,1195,VEHICLE STOP,N,No report required; dispatch record only,MT LASSEN DR & MT VISTA DR,San Jose,CA
20230715173820PD,9629455,7/15/2023 12:00:00 AM,P231960583,2,7/15/2023 12:00:00 AM,7/15/2023 12:00:00 AM,17:04:58,WELCK,WELFARE CHECK,DUPNCAN,No Disposition,[1100]-[1100] LINCOLN AV ,San Jose,CA
20231110193541PS,9781183,11/10/2023 12:00:00 AM,P233140759,2,11/10/2023 12:00:00 AM,11/10/2023 12:00:00 AM,19:32:20,1066,SUSPICIOUS PERSON,CAN,Canceled,[1800]-[1900] PATIO DR ,San Jose,CA
20231112130634PS,9783057,11/12/2023 12:00:00 AM,P233160356,3,11/12/2023 12:00:00 AM,11/12/2023 12:00:00 AM,11:30:38,10851,STOLEN VEHICLE,R,Report taken,[2300]-[2400] STANISLAUS CT ,San Jose,CA
20230729124424PD,9647649,7/29/2023 12:00:00 AM,P232100415,4,7/29/2023 12:00:00 AM,7/29/2023 12:00:00 AM,12:17:16,1062,MEET THE CITIZEN,N,No report required; dispatch record only,[200]-[300] W MISSION ST ,San Jose,CA
20231108144102PS,9778489,11/8/2023 12:00:00 AM,P233120473,2,11/8/2023 12:00:00 AM,11/8/2023 12:00:00 AM,13:47:21,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[1800]-[1900] MONROVIA DR ,San Jose,CA
20230102104255PS,9384762,1/2/2023 12:00:00 AM,P230020281,2,1/2/2023 12:00:00 AM,1/2/2023 12:00:00 AM,10:37:00,WELCK,WELFARE CHECK,CAN,Canceled,[3000]-[3100] MURTHA DR ,San Jose,CA
20231004135414PD,9733670,10/4/2023 12:00:00 AM,P232770391,2,10/4/2023 12:00:00 AM,10/4/2023 12:00:00 AM,12:25:19,415F,"DISTURBANCE, FAMILY",CAN,Canceled,[500]-[600] CONTI CT ,San Jose,CA
20230713191955PD,9627174,7/13/2023 12:00:00 AM,P231940759,2,7/13/2023 12:00:00 AM,7/13/2023 12:00:00 AM,19:16:21,597,CRUELTY TO ANIMALS,CAN,Canceled,,San Jose,CA
20230614070828PD,9588859,6/14/2023 12:00:00 AM,P231650149,2,6/14/2023 12:00:00 AM,6/14/2023 12:00:00 AM,06:15:06,415,DISTURBANCE,N,No report required; dispatch record only,[200]-[300] N 2ND ST ,San Jose,CA
20230401000555PD,9494539,3/31/2023 12:00:00 AM,P230901064,6,3/31/2023 12:00:00 AM,3/31/2023 12:00:00 AM,23:49:32,1195,VEHICLE STOP,N,No report required; dispatch record only,GOLF DR & LINDA FLORA ST,San Jose,CA
20230603185523PD,9575619,6/3/2023 12:00:00 AM,P231540730,2,6/3/2023 12:00:00 AM,6/3/2023 12:00:00 AM,18:52:43,1179,"VEHICLE ACCIDENT, AMB DISPATCHED",DUPNCAN,No Disposition,MCLAUGHLIN AV & SYLVIA DR,San Jose,CA
20230416001952PD,9513552,4/16/2023 12:00:00 AM,P231060024,6,4/16/2023 12:00:00 AM,4/16/2023 12:00:00 AM,00:15:03,1195,VEHICLE STOP,N,No report required; dispatch record only,S 1ST ST & E ALMA AV,San Jose,CA
20230329093936PD,9490958,3/29/2023 12:00:00 AM,P230880219,5,3/29/2023 12:00:00 AM,3/29/2023 12:00:00 AM,08:53:41,22500,PARKING VIOLATION,R,Report taken,[500]-[600] COAKLEY DR ,San Jose,CA
20230722230459PD,9638967,7/22/2023 12:00:00 AM,P232030925,6,7/22/2023 12:00:00 AM,7/22/2023 12:00:00 AM,22:50:31,1195,VEHICLE STOP,N,No report required; dispatch record only,QUIMBY RD & S WHITE RD,San Jose,CA
20231108183112PS,9778785,11/8/2023 12:00:00 AM,P233120708,3,11/8/2023 12:00:00 AM,11/8/2023 12:00:00 AM,18:25:48,1154,SUSPICIOUS VEHICLE,CAN,Canceled,SANTA TERESA BL & BLOSSOM HILL RD,San Jose,CA
20230513154430PD,9547722,5/13/2023 12:00:00 AM,P231330449,3,5/13/2023 12:00:00 AM,5/13/2023 12:00:00 AM,13:36:46,1033A,"ALARM, AUDIBLE",CAN,Canceled,[5400]-[5500] SNELL AV ,San Jose,CA
20230131142802PS,9421184,1/31/2023 12:00:00 AM,P230310543,6,1/31/2023 12:00:00 AM,1/31/2023 12:00:00 AM,14:20:25,1195,VEHICLE STOP,D,"Traffic Citation Issued, Hazardous Violation",MERIDIAN AV & HILLSDALE AV,San Jose,CA
20230911011959PD,9704039,9/11/2023 12:00:00 AM,P232540067,6,9/11/2023 12:00:00 AM,9/11/2023 12:00:00 AM,01:18:12,1195,VEHICLE STOP,N,No report required; dispatch record only,STORY RD & S CAPITOL AV,San Jose,CA
20230118094826PS,9404428,1/18/2023 12:00:00 AM,P230180250,6,1/18/2023 12:00:00 AM,1/18/2023 12:00:00 AM,09:43:52,1195X,VEHICLE STOP ON FEMALE,D,"Traffic Citation Issued, Hazardous Violation",ALMADEN EX & BRANHAM LN,San Jose,CA
20230224170942PS,9450880,2/24/2023 12:00:00 AM,P230550593,6,2/24/2023 12:00:00 AM,2/24/2023 12:00:00 AM,16:49:30,1195,VEHICLE STOP,E,"Traffic Citation Issued, Non-Hazardous Violation",JOSE FIGUERES AV & ALUM ROCK AV,San Jose,CA
20231002150908PD,9731197,10/2/2023 12:00:00 AM,P232750442,2,10/2/2023 12:00:00 AM,10/2/2023 12:00:00 AM,13:50:08,WELCK,WELFARE CHECK,CAN,Canceled,SANTA TERESA BL & BLOSSOM HILL RD,San Jose,CA
20230612144821PD,9586729,6/12/2023 12:00:00 AM,P231630457,4,6/12/2023 12:00:00 AM,6/12/2023 12:00:00 AM,13:04:48,1062,MEET THE CITIZEN,O,Supplemental report taken,[1100]-[1200] BLOSSOM HILL RD ,San Jose,CA
20230731194147PD,9650755,7/31/2023 12:00:00 AM,P232120838,6,7/31/2023 12:00:00 AM,7/31/2023 12:00:00 AM,19:36:18,1195,VEHICLE STOP,N,No report required; dispatch record only,[600]-[700] S 34TH ST ,San Jose,CA
20230204023032PS,9425526,2/4/2023 12:00:00 AM,P230350069,4,2/4/2023 12:00:00 AM,2/4/2023 12:00:00 AM,02:12:35,415M,"DISTURBANCE, MUSIC",CAN,Canceled,[200]-[300] S JACKSON AV ,San Jose,CA
20230329211647PD,9491781,3/29/2023 12:00:00 AM,P230880869,2,3/29/2023 12:00:00 AM,3/29/2023 12:00:00 AM,20:43:34,1066,SUSPICIOUS PERSON,N,No report required; dispatch record only,[1800]-[1900] HILLSDALE AV ,San Jose,CA
20231124184728PS,9798206,11/24/2023 12:00:00 AM,P233280633,6,11/24/2023 12:00:00 AM,11/24/2023 12:00:00 AM,18:39:09,1195,VEHICLE STOP,N,No report required; dispatch record only,N WHITE RD & HYLAND AV,San Jose,CA
